#Wave		#Intensity
3000.64844	1169.88709
2999.91016	1225.771
2999.17188	1217.28381
2998.43359	1181.70789
2997.69531	1085.20264
2996.95703	1188.43811
2996.21875	1203.64185
2995.47949	1059.80322
2994.74023	1115.61365
2994.00098	1049.63318
2993.26172	1166.29211
2992.52246	1090.17664
2991.7832	1115.50378
2991.04394	1140.81873
2990.30371	1088.39404
2989.56348	1127.21191
2988.82422	1108.58606
2988.08398	1157.51257
2987.34375	1145.63391
2986.60254	1272.18311
2985.86231	1287.28735
2985.12109	1336.13196
2984.38086	1266.85132
2983.63965	1447.2561
2982.89844	1455.55701
2982.15723	1389.65393
2981.41602	1455.2804
2980.67481	1591.67932
2979.93262	1495.43897
2979.19141	1608.18372
2978.44922	1650.12158
2977.70703	1671.82727
2976.96484	1797.94043
2976.22266	1917.26953
2975.47949	1942.27063
2974.73731	1933.59631
2973.99414	2049.45825
2973.25195	2182.10327
2972.50879	2361.80029
2971.76563	2507.78857
2971.02246	2562.90698
2970.2793	2772.69287
2969.53516	2878.16821
2968.79199	3235.7251
2968.04785	3522.56616
2967.30371	3580.79248
2966.55957	4058.96704
2965.81543	4513.4502
2965.07129	4880.44287
2964.32617	5421.91016
2963.58203	5775.16748
2962.83691	6336.4082
2962.0918	7001.48145
2961.34766	7367.67041
2960.60254	7737.07617
2959.85644	8139.88477
2959.11133	8254.12891
2958.36523	8495.74219
2957.62012	8217.63574
2956.87402	8063.64258
2956.12793	7514.25635
2955.38184	7316.88184
2954.63574	6848.22412
2953.88965	6433.32373
2953.14258	6065.45264
2952.39648	5476.7334
2951.64941	5176.11475
2950.90234	4805.31494
2950.15527	4354.33447
2949.4082	4030.65381
2948.66113	3877.68945
2947.91309	3497.34692
2947.16602	3384.65503
2946.41797	3165.01343
2945.66992	2998.93115
2944.92188	2792.80103
2944.17383	2840.6958
2943.42578	2731.5481
2942.67676	2766.06641
2941.92871	2780.5332
2941.17969	2781.63232
2940.43066	2839.48169
2939.68164	2717.06274
2938.93262	2731.51196
2938.18359	2529.07153
2937.43457	2370.06934
2936.68457	2334.53003
2935.93457	2052.22485
2935.18555	1956.73596
2934.43555	2047.95691
2933.68555	1695.85535
2932.93457	1807.07593
2932.18457	1598.4054
2931.43359	1513.05798
2930.68359	1437.73206
2929.93262	1419.03699
2929.18164	1360.39307
2928.43066	1288.45239
2927.67969	1206.54993
2926.92773	1207.8595
2926.17676	1215.82117
2925.42481	1057.45923
2924.67383	1085.39233
2923.92188	1129.93518
2923.16992	958.36713
2922.41699	1079.35669
2921.66504	1060.72351
2920.91309	829.44342
2920.16016	850.71808
2919.40723	958.33905
2918.6543	796.92908
2917.90137	864.67059
2917.14844	802.91833
2916.39551	751.14215
2915.6416	712.65265
2914.88867	730.57874
2914.13477	692.09992
2913.38086	713.33032
2912.62695	688.12561
2911.87305	649.6648
2911.11914	564.80756
2910.36426	639.05597
2909.61035	647.0044
2908.85547	625.12744
2908.10059	609.87952
2907.3457	561.51581
2906.59082	576.07819
2905.83594	488.00452
2905.08008	562.14453
2904.32519	484.02625
2903.56934	511.81021
2902.81348	499.88272
2902.05762	547.49139
2901.30176	472.72287
2900.5459	523.6181
2899.78906	455.483
2899.0332	526.1861
2898.27637	487.80856
2897.51953	436.22574
2896.76269	526.69983
2896.00586	422.27835
2895.24902	572.15204
2894.49121	477.65509
2893.73438	452.50967
2892.97656	463.67041
2892.21875	461.62463
2891.46094	608.03406
2890.70313	536.68726
2889.94531	438.97983
2889.1875	582.00446
2888.42871	421.67822
2887.66992	558.05157
2886.91211	493.35114
2886.15332	455.02701
2885.39453	532.01154
2884.63477	464.04156
2883.87598	501.47217
2883.11621	538.88306
2882.35742	418.27045
2881.59766	468.84
2880.83789	430.54019
2880.07813	497.53134
2879.31836	492.12677
2878.55762	365.03137
2877.79785	310.32196
2877.03711	423.29483
2876.27637	460.62112
2875.51563	323.74969
2874.75488	298.6423
2873.99414	352.3851
2873.23242	376.54044
2872.47168	331.72134
2871.70996	204.82695
2870.94824	288.07477
2870.18652	276.10425
2869.42481	211.62848
2868.66309	202.94943
2867.90137	286.12067
2867.13867	221.66419
2866.37598	271.99927
2865.61426	250.18512
2864.85156	359.49249
2864.08887	288.49899
2863.32519	237.18582
2862.5625	267.79471
2861.79883	298.3859
2861.03613	404.28918
2860.27246	339.87872
2859.50879	295.13052
2858.74512	400.96155
2857.98047	379.11612
2857.2168	376.90906
2856.45313	361.61325
2855.68848	267.81738
2854.92383	301.58923
2854.15918	345.15344
2853.39453	372.35263
2852.62988	386.46423
2851.86426	325.4046
2851.09961	277.4346
2850.33398	317.67368
2849.56836	312.1698
2848.80273	342.58319
2848.03711	395.83478
2847.27148	334.8158
2846.50488	283.60339
2845.73926	340.08707
2844.97266	266.04721
2844.20606	377.95303
2843.43945	346.32059
2842.67285	295.13196
2841.90625	341.75821
2841.13965	310.13724
2840.37207	197.05092
2839.60449	334.88388
2838.83691	332.5849
2838.06934	450.79187
2837.30176	510.33572
2836.53418	547.06268
2835.7666	505.64673
2834.99805	513.05835
2834.22949	608.32147
2833.46094	661.25079
2832.69238	798.72986
2831.92383	815.82165
2831.15527	1031.25232
2830.38574	1129.55969
2829.61719	1322.0918
2828.84766	1465.79834
2828.07813	1599.70019
2827.30859	1801.76965
2826.53906	2055.72949
2825.76953	2105.00195
2824.99902	2248.40796
2824.22949	2304.1106
2823.45898	2324.08325
2822.68848	2321.32886
2821.91797	1961.67932
2821.14746	1689.74243
2820.37695	1651.41638
2819.60547	1376.38196
2818.83398	1101.44434
2818.06348	1047.02673
2817.29199	908.35907
2816.52051	896.10931
2815.74902	793.14795
2814.97656	674.02191
2814.20508	571.13037
2813.43262	500.64853
2812.66016	397.81494
2811.88769	320.90851
2811.11523	376.70666
2810.34277	338.6496
2809.57031	297.3671
2808.79688	262.56119
2808.02441	302.14218
2807.25098	247.94025
2806.47754	167.89331
2805.7041	188.06181
2804.92969	101.58074
2804.15625	202.51382
2803.38281	61.14278
2802.6084	129.73848
2801.83398	53.00037
2801.05957	60.22387
2800.28516	102.94584
2799.51074	68.19471
2798.73535	72.16808
2797.96094	60.00821
2797.18555	76.87409
2796.41016	125.97717
2795.63477	158.93636
2794.85938	56.48648
2794.08398	79.76794
2793.30762	74.03126
2792.53223	52.18574
2791.75586	56.11066
2790.97949	50.36745
2790.20313	76.82221
2789.42676	-19.07718
2788.65039	74.9676
2787.87305	-8.03538
2787.09668	-33.09129
2786.31934	-29.19167
2785.54199	-47.81385
2784.76465	-24.62703
2783.98731	17.83828
2783.20898	-36.16146
2782.43164	-25.86051
2781.65332	-18.78465
2780.87598	-69.54627
2780.09766	-52.83757
2779.31934	-74.68087
2778.54004	31.92257
2777.76172	-18.83322
2776.9834	-18.21536
2776.2041	4.86007
2775.42481	8.66936
2774.64551	-22.8179
2773.86621	-2.97658
2773.08691	-137.08441
2772.30664	55.90492
2771.52734	-20.46902
2770.74707	-87.20699
2769.9668	9.51199
2769.18652	-21.97212
2768.40625	-47.04261
2767.62598	-72.10869
2766.84473	5.29952
2766.06445	-3.76846
2765.2832	-54.45545
2764.50195	6.88917
2763.7207	-21.39169
2762.93945	-4.87643
2762.1582	34.01894
2761.37598	5.73068
2760.59473	-3.36374
2759.8125	-31.64463
2759.03027	119.07662
2758.24805	-56.23244
2757.46582	-11.01373
2756.68262	-93.60386
2755.90039	-26.04702
2755.11719	-47.93894
2754.33398	-12.35707
2753.55176	-88.51874
2752.76758	-36.99756
2751.98438	81.51469
2751.20117	-4.21183
2750.41699	-16.54781
2749.63379	-22.50271
2748.84961	3.42339
2748.06543	13.39402
2747.28125	-56.33203
2746.49609	-62.30213
2745.71191	-55.52666
2744.92676	-64.69069
2744.14258	66.29356
2743.35742	-3.40708
2742.57227	9.69653
2741.78711	13.23978
2741.00098	-11.87201
2740.21582	39.39666
2739.42969	-14.3558
2738.64356	52.7858
2737.85742	-35.94466
2737.07129	85.22308
2736.28516	37.83932
2735.49902	60.39892
2734.71191	3.48919
2733.92578	51.4561
2733.13867	7.26605
2732.35156	36.14262
2731.56445	134.86937
2730.77637	135.12123
2729.98926	81.40343
2729.20117	199.09145
2728.41406	-0.60499
2727.62598	148.77185
2726.83789	129.96063
2726.04981	60.40519
2725.26074	66.97144
2724.47266	54.51053
2723.68359	61.06461
2722.89551	121.49178
2722.10644	112.17672
2721.31738	49.00204
2720.52734	87.20217
2719.73828	49.37986
2718.94922	21.0651
2718.15918	65.56421
2717.36914	40.40775
2716.5791	65.8882
2715.78906	81.86188
2714.99902	113.64092
2714.20801	18.88683
2713.41797	85.43916
2712.62695	101.37166
2711.83594	98.32629
2711.04492	-24.82123
2710.25391	89.06239
2709.46289	127.07517
2708.6709	60.82732
2707.87988	29.3412
2707.08789	162.04962
2706.2959	92.65829
2705.50391	42.22518
2704.71191	127.50371
2703.91894	67.60258
2703.12695	45.57669
2702.33398	-4.83639
2701.54102	51.98044
2700.74805	45.71346
2699.95508	48.89988
2699.16211	-42.47102
2698.36914	-10.92112
2697.57519	-55.00435
2696.78125	-54.97794
2695.98828	61.57165
2695.19434	42.67228
2694.39941	55.2524
2693.60547	20.61167
2692.81152	45.7711
2692.0166	96.08307
2691.22168	33.12071
2690.42676	61.38792
2689.63184	99.07292
2688.83691	61.28009
2688.04199	4.63452
2687.24609	76.85994
2686.45019	-86.62189
2685.6543	45.27486
2684.8584	-17.63502
2684.0625	-2.01313
2683.2666	60.69678
2682.4707	76.28657
2681.67383	51.05622
2680.87695	76.04106
2680.08008	0.60584
2679.2832	63.22368
2678.48633	-81.19573
2677.68945	-43.68514
2676.8916	53.37302
2676.09473	-37.69156
2675.29688	122.0004
2674.49902	-37.99719
2673.70117	33.89969
2672.90234	68.1712
2672.10449	-38.50425
2671.30664	-16.76537
2670.50781	98.87534
2669.70898	61.09332
2668.91016	20.18984
2668.11133	-14.44669
2667.31152	79.18111
2666.51269	16.38451
2665.71289	72.43362
2664.91309	56.54435
2664.11426	15.65059
2663.31348	59.14465
2662.51367	-0.49943
2661.71387	86.71237
2660.91309	-7.29111
2660.11328	48.64613
2659.3125	38.97999
2658.51172	-108.05331
2657.71094	122.64411
2656.90918	50.53182
2656.1084	56.44849
2655.30664	168.41919
2654.50488	115.03403
2653.70313	55.42558
2652.90137	108.07576
2652.09961	160.70003
2651.29785	82.39749
2650.49512	131.87436
2649.69336	19.32281
2648.89063	155.99876
2648.08789	80.84054
2647.28516	142.71054
2646.48144	136.05679
2645.67871	110.72714
2644.875	178.75797
2644.07129	125.41002
2643.26758	65.8537
2642.46387	164.93872
2641.66016	61.8483
2640.85644	86.2647
2640.05176	151.073
2639.24805	153.6949
2638.44336	162.52031
2637.63867	115.41293
2636.83398	152.18536
2636.02832	179.61659
2635.22363	210.13997
2634.41797	184.76048
2633.61231	227.67032
2632.80762	192.97783
2632.00098	161.38661
2631.19531	216.66574
2630.38965	216.08878
2629.58301	175.18796
2628.77734	224.21301
2627.9707	208.11169
2627.16406	198.20847
2626.35742	327.74426
2625.54981	169.0947
2624.74316	149.89162
2623.93555	74.93941
2623.12891	136.25426
2622.32129	219.20605
2621.51367	218.54863
2620.70508	230.25934
2619.89746	204.83412
2619.08887	167.03346
2618.28125	194.19579
2617.47266	196.59825
2616.66406	239.18623
2615.85547	145.73891
2615.0459	203.7558
2614.23731	230.84795
2613.42773	162.14574
2612.61816	130.52892
2611.80957	265.69
2610.99902	301.97791
2610.18945	227.11197
2609.37988	368.3277
2608.56934	419.98547
2607.75977	379.05869
2606.94922	430.68127
2606.13867	479.19342
2605.32813	617.10754
2604.5166	462.06317
2603.70606	464.28363
2602.89453	460.32782
2602.08301	564.21509
2601.27148	332.24893
2600.45996	331.37952
2599.64844	348.98135
2598.83691	301.90894
2598.02441	239.45067
2597.21191	383.22925
2596.39941	357.69293
2595.58691	366.00378
2594.77441	235.87567
2593.96191	164.22607
2593.14844	403.17105
2592.33594	211.59857
2591.52246	296.73636
2590.70898	240.46298
2589.89551	313.25842
2589.08106	379.87073
2588.26758	332.80692
2587.45313	347.1691
2586.63965	241.77629
2585.82519	372.79041
2585.01074	331.86865
2584.19531	389.14917
2583.38086	526.17694
2582.56543	494.42596
2581.75098	585.3634
2580.93555	608.79407
2580.12012	561.69458
2579.30469	732.23901
2578.48828	636.07983
2577.67285	723.80066
2576.85644	691.99908
2576.04004	801.09815
2575.22363	536.53784
2574.40723	673.16687
2573.59082	619.94037
2572.77441	560.60535
2571.95703	758.32831
2571.13965	579.64917
2570.32227	584.56628
2569.50488	534.42328
2568.6875	707.51099
2567.87012	568.68951
2567.05176	598.02387
2566.23438	618.17621
2565.41602	598.5874
2564.59766	759.23895
2563.7793	547.19177
2562.95996	610.05231
2562.1416	688.15247
2561.32227	650.21106
2560.50391	554.29169
2559.68457	626.22827
2558.86523	627.95917
2558.04492	535.11652
2557.22559	576.4956
2556.40527	477.58402
2555.58594	570.76996
2554.76563	471.88153
2553.94531	534.53888
2553.12402	563.64447
2552.30371	461.74356
2551.4834	417.74313
2550.66211	532.09644
2549.84082	558.10535
2549.01953	416.67459
2548.19824	454.85394
2547.37695	529.526
2546.55469	375.98291
2545.7334	441.50116
2544.91113	506.98221
2544.08887	429.52234
2543.2666	336.88348
2542.44434	487.42917
2541.62109	382.63828
2540.79883	250.53909
2539.97559	425.29007
2539.15234	372.17868
2538.3291	294.78668
2537.50586	347.96567
2536.68164	364.68662
2535.8584	332.83951
2535.03418	361.67841
2534.20996	293.41834
2533.38574	310.10538
2532.56152	323.74567
2531.73731	252.4754
2530.91211	232.75433
2530.08789	288.81043
2529.26269	256.95282
2528.4375	261.45636
2527.61231	287.15476
2526.78711	237.11984
2525.96094	250.67992
2525.13574	188.54497
2524.30957	335.27722
2523.4834	309.44479
2522.65723	223.09869
2521.83106	312.23868
2521.00391	171.46016
2520.17773	266.60843
2519.35059	195.41554
2518.52344	169.58542
2517.69629	237.44984
2516.86914	241.823
2516.04199	249.20783
2515.21387	190.1225
2514.38574	206.55321
2513.55859	331.67682
2512.73047	175.9787
2511.90137	255.75909
2511.07324	365.6843
2510.24512	276.42236
2509.41602	202.26417
2508.58691	263.84998
2507.75781	253.03181
2506.92871	371.85266
2506.09961	336.88651
2505.27051	356.1741
2504.44043	327.22888
2503.61035	334.43875
2502.78027	395.85544
2501.95019	279.55954
2501.12012	392.1333
2500.29004	330.05283
2499.45898	249.923
2498.62793	350.37158
2497.79785	297.33481
2496.9668	202.19061
2496.13477	266.47043
2495.30371	21.00098
2494.47266	292.72293
2493.64063	197.61272
2492.80859	174.65701
2491.97656	247.85336
2491.14453	215.86751
2490.3125	192.89622
2489.47949	208.95918
2488.64746	210.00069
2487.81445	238.04491
2486.98144	224.05165
2486.14844	180.0473
2485.31445	250.05318
2484.48144	95.05712
2483.64746	281.99924
2482.81445	279.96213
2481.98047	238.93863
2481.14648	191.92716
2480.31152	132.93263
2479.47754	295.67813
2478.64258	188.73817
2477.80859	228.59535
2476.97363	220.5107
2476.13867	191.46294
2475.30273	333.03604
2474.46777	163.29691
2473.63281	230.0031
2472.79688	233.84404
2471.96094	150.93153
2471.125	367.09934
2470.28906	74.87502
2469.45215	102.6174
2468.61621	190.12347
2467.7793	220.80447
2466.94238	84.15118
2466.10547	195.47682
2465.26856	184.30041
2464.43164	370.19864
2463.59375	290.30395
2462.75684	156.70737
2461.91894	312.62982
2461.08106	334.21378
2460.24316	299.09912
2459.40527	353.46896
2458.56641	264.66296
2457.72852	360.74246
2456.88965	280.89365
2456.05078	210.00732
2455.21191	320.90939
2454.37207	303.64578
2453.5332	348.93832
2452.69336	263.16064
2451.85449	314.38101
2451.01465	264.34851
2450.17481	422.67807
2449.33398	378.57208
2448.49414	227.36771
2447.65332	296.33838
2446.81348	228.46626
2445.97266	300.36609
2445.13184	268.17212
2444.29102	322.18393
2443.44922	420.73981
2442.6084	290.45804
2441.7666	222.59827
2440.92481	240.89247
2440.08301	259.17047
2439.24121	399.16715
2438.39844	260.0498
2437.55664	218.92616
2436.71387	287.59866
2435.87109	397.77225
2435.02832	220.16177
2434.18555	312.49329
2433.34277	268.38156
2432.49902	345.8215
2431.65625	283.91724
2430.8125	201.27676
2429.96875	213.47253
2429.125	240.46646
2428.28027	237.81668
2427.43652	282.54459
2426.5918	294.6727
2425.74707	262.38455
2424.90234	360.3208
2424.05762	236.28439
2423.21289	251.33296
2422.36719	230.86587
2421.52246	195.61633
2420.67676	213.58644
2419.83106	281.79602
2418.98535	202.18796
2418.13867	214.20232
2417.29297	205.52701
2416.44629	276.59641
2415.60059	211.77889
2414.75391	327.09375
2413.90625	217.97604
2413.05957	232.86836
2412.21289	218.23396
2411.36523	265.55197
2410.51758	327.59274
2409.66992	271.62143
2408.82227	354.26056
2407.97461	254.06096
2407.12598	383.81146
2406.27832	457.51169
2405.42969	430.98132
2404.58106	430.96643
2403.73242	442.72403
2402.88379	422.07278
2402.03418	286.58026
2401.18555	327.76846
2400.33594	457.22452
2399.48633	430.65543
2398.63672	339.35858
2397.78711	392.22678
2396.93652	318.59274
2396.08691	244.98317
2395.23633	324.26318
2394.38574	394.68524
2393.53516	338.70053
2392.68457	329.73996
2391.83301	326.64206
2390.98242	264.79858
2390.13086	296.93369
2389.2793	449.42471
2388.42773	372.87976
2387.57617	316.89868
2386.72363	390.03503
2385.87207	301.78009
2385.01953	348.47241
2384.16699	383.40607
2383.31445	327.42038
2382.46191	242.1304
2381.6084	238.92503
2380.75586	300.18726
2379.90234	381.91934
2379.04883	267.34412
2378.19531	296.31317
2377.3418	342.83041
2376.48731	295.62796
2375.63379	383.08722
2374.7793	356.36093
2373.92481	361.82098
2373.07031	437.47906
2372.21582	404.87787
2371.36035	316.71051
2370.50586	322.1333
2369.65039	330.46103
2368.79492	370.92429
2367.93945	458.11554
2367.08398	361.2067
2366.22754	442.49789
2365.37207	436.14172
2364.51563	257.49924
2363.65918	397.11917
2362.80273	300.25687
2361.94629	428.12231
2361.08887	269.99383
2360.23242	494.05933
2359.375	391.3721
2358.51758	312.04123
2357.66016	270.63068
2356.80273	424.5213
2355.94434	514.22168
2355.08594	359.1228
2354.22852	576.96741
2353.37012	477.23526
2352.51172	339.67383
2351.65234	371.01605
2350.79394	361.58914
2349.93457	462.74426
2349.07617	476.5614
2348.2168	539.81433
2347.35742	317.9758
2346.49707	375.39114
2345.63769	374.6279
2344.77734	350.5914
2343.91699	538.72949
2343.05762	293.80307
2342.19629	467.32562
2341.33594	504.24969
2340.47559	491.77609
2339.61426	525.75006
2338.75293	356.47699
2337.8916	410.76126
2337.03027	279.28085
2336.16894	348.04556
2335.30664	390.65793
2334.44531	404.24606
2333.58301	397.51267
2332.7207	506.74332
2331.8584	407.21146
2330.99609	429.43149
2330.13281	474.80673
2329.26953	421.6528
2328.40723	327.96371
2327.54394	399.36432
2326.68066	386.75922
2325.81641	333.61343
2324.95313	242.85776
2324.08887	406.77084
2323.22461	289.96869
2322.36035	268.65836
2321.49609	365.92188
2320.63184	382.17404
2319.7666	219.16005
2318.90234	258.53619
2318.03711	292.09955
2317.17188	204.28699
2316.30566	258.04098
2315.44043	433.07648
2314.57519	264.39987
2313.70898	329.62744
2312.84277	198.53207
2311.97656	301.24411
2311.11035	250.97597
2310.24316	218.01842
2309.37695	187.95444
2308.50977	290.53915
2307.64258	179.71252
2306.77539	140.98502
2305.9082	87.85077
2305.04102	299.83371
2304.17285	292.75729
2303.30469	230.94328
2302.43652	218.10094
2301.56836	311.79031
2300.70019	249.97527
2299.83203	202.56422
2298.96289	368.10617
2298.09375	228.59168
2297.22461	376.78317
2296.35547	363.84619
2295.48633	210.00192
2294.61719	202.82971
2293.74707	175.52104
2292.87695	225.80652
2292.00684	342.14832
2291.13672	162.5381
2290.2666	74.89703
2289.39551	377.81937
2288.52539	379.15344
2287.6543	251.29262
2286.7832	353.07181
2285.91211	357.23856
2285.04004	292.53113
2284.16894	351.18469
2283.29688	246.33148
2282.42578	284.87833
2281.55273	283.25037
2280.68066	175.57079
2279.80859	191.143
2278.93555	109.27846
2278.06348	348.26758
2277.19043	375.21252
2276.31738	344.86771
2275.44434	317.38602
2274.57031	281.30926
2273.69727	308.20169
2272.82324	111.88944
2271.94922	207.43001
2271.07519	280.0419
2270.20117	246.81009
2269.32617	353.66431
2268.45215	240.37125
2267.57715	278.57291
2266.70215	231.02751
2265.82715	160.63422
2264.95215	124.53194
2264.07617	308.31592
2263.20117	323.56961
2262.32519	273.14212
2261.44922	222.7227
2260.57324	217.96805
2259.69727	290.23413
2258.82031	159.93031
2257.94336	229.2971
2257.06738	184.58044
2256.19043	211.13126
2255.3125	229.10234
2254.43555	218.56566
2253.55859	188.07753
2252.68066	163.27916
2251.80273	374.86722
2250.92481	159.23669
2250.04688	305.24112
2249.16797	254.76828
2248.29004	386.44592
2247.41113	216.45044
2246.53223	271.24518
2245.65332	380.04739
2244.77441	323.86343
2243.89453	267.68213
2243.01563	208.67572
2242.13574	331.56256
2241.25586	264.01154
2240.37598	281.70236
2239.49609	296.53494
2238.61523	237.50627
2237.73535	243.80054
2236.85449	332.39615
2235.97363	287.55096
2235.09277	310.81528
